client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,0,INIT,0,0,1765637326163,1765637326174,11,0,0,9.2,3.75
1,1,ACK,0,0,1765637326174,1765637326174,0,0,0,0.0,3.75
1,3,FULL,1,1,1765637326174,1765637326174,0,0,0,0.0,17.03125
1,1,ACK,1,1,1765637326175,1765637326176,1,2,0,0.0,3.75
1,5,HEARTBEAT,1,1,1765637326177,1765637326177,0,1,1.0,0.0,3.75
1,1,ACK,1,1,1765637326177,1765637326178,1,0,1.0,0.0,3.75
1,5,HEARTBEAT,2,1,1765637326227,1765637326228,1,49,1.0,25.0,3.75
1,1,ACK,2,1,1765637326228,1765637326228,0,50,1.0,25.0,3.75
1,5,HEARTBEAT,3,1,1765637326281,1765637326281,0,53,1.0,50.0,3.75
1,1,ACK,3,1,1765637326291,1765637326291,0,43,1.0,50.0,3.75
1,5,HEARTBEAT,4,1,1765637326332,1765637326332,0,31,1.0,0.0,3.75
1,1,ACK,4,1,1765637326333,1765637326333,0,40,1.0,0.0,3.75
1,5,HEARTBEAT,5,1,1765637326383,1765637326383,0,49,1.0,100.0,3.75
1,1,ACK,5,1,1765637326384,1765637326384,0,49,1.0,100.0,3.75
1,5,HEARTBEAT,6,1,1765637326435,1765637326435,0,50,1.0,0.0,3.75
1,1,ACK,6,1,1765637326436,1765637326436,0,50,1.0,0.0,3.75
1,5,HEARTBEAT,7,1,1765637326487,1765637326487,0,50,1.0,100.0,3.75
1,1,ACK,7,1,1765637326488,1765637326488,0,50,1.0,100.0,3.75
1,5,HEARTBEAT,8,1,1765637326538,1765637326538,0,49,1.0,0.0,3.75
1,1,ACK,8,1,1765637326538,1765637326538,0,50,1.0,0.0,3.75
1,5,HEARTBEAT,9,1,1765637326588,1765637326588,0,50,1.0,0.0,3.75
1,1,ACK,9,1,1765637326588,1765637326589,1,49,1.0,0.0,3.75
1,5,HEARTBEAT,10,1,1765637326638,1765637326639,1,49,1.0,0.0,3.75
1,1,ACK,10,1,1765637326639,1765637326639,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,11,1,1765637326695,1765637326696,1,57,0.0,0.0,3.75
1,1,ACK,11,1,1765637326700,1765637326700,0,53,0.0,0.0,3.75
1,5,HEARTBEAT,12,1,1765637326746,1765637326746,0,42,0.0,0.0,3.75
1,1,ACK,12,1,1765637326747,1765637326747,0,45,0.0,0.0,3.75
1,5,HEARTBEAT,13,1,1765637326796,1765637326796,0,48,0.0,0.0,3.75
1,1,ACK,13,1,1765637326797,1765637326797,0,48,0.0,0.0,3.75
1,5,HEARTBEAT,14,1,1765637326847,1765637326847,0,49,0.0,0.0,3.75
1,1,ACK,14,1,1765637326847,1765637326847,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,15,1,1765637326897,1765637326898,1,51,0.0,0.0,3.75
1,1,ACK,15,1,1765637326898,1765637326898,0,51,0.0,0.0,3.75
1,5,HEARTBEAT,16,1,1765637326953,1765637326953,0,55,0.0,40.0,3.75
1,1,ACK,16,1,1765637326954,1765637326954,0,54,0.0,40.0,3.75
1,5,HEARTBEAT,17,1,1765637327004,1765637327004,0,49,0.0,0.0,3.75
1,1,ACK,17,1,1765637327004,1765637327004,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,18,1,1765637327054,1765637327054,0,50,0.0,0.0,3.75
1,1,ACK,18,1,1765637327054,1765637327054,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,19,1,1765637327104,1765637327104,0,50,0.0,66.7,3.75
1,1,ACK,19,1,1765637327105,1765637327105,0,49,0.0,66.7,3.75
1,5,HEARTBEAT,20,1,1765637327169,1765637327169,0,63,0.0,100.0,3.75
1,1,ACK,20,1,1765637327170,1765637327170,0,63,0.0,100.0,3.75
2,0,INIT,0,0,1765637327171,1765637327171,0,0,0,0.0,3.75
2,1,ACK,0,0,1765637327171,1765637327172,1,0,0,0.0,3.75
2,3,FULL,1,1,1765637327172,1765637327173,1,0,0,0.0,17.03125
