client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,0,INIT,0,0,1765630745976,1765630745977,1,0,0,32.8,3.75
1,1,ACK,0,0,1765630745977,1765630745977,0,0,0,0.0,3.75
1,3,FULL,1,1,1765630745977,1765630745977,0,0,0,0.0,17.03125
1,1,ACK,1,1,1765630745978,1765630745979,1,2,0,0.0,3.75
1,5,HEARTBEAT,1,1,1765630745993,1765630745993,0,12,0.0,0.0,3.75
1,1,ACK,1,1,1765630745994,1765630745994,0,13,0.0,0.0,3.75
1,5,HEARTBEAT,2,1,1765630746044,1765630746044,0,49,0.0,100.0,3.75
1,1,ACK,2,1,1765630746045,1765630746045,0,49,0.0,100.0,3.75
1,5,HEARTBEAT,3,1,1765630746095,1765630746095,0,49,0.0,40.0,3.75
1,1,ACK,3,1,1765630746095,1765630746095,0,50,0.0,40.0,3.75
1,5,HEARTBEAT,4,1,1765630746145,1765630746145,0,50,0.0,0.0,3.75
1,1,ACK,4,1,1765630746146,1765630746146,0,49,0.0,0.0,3.75
1,5,HEARTBEAT,5,1,1765630746196,1765630746196,0,49,0.0,0.0,3.75
1,1,ACK,5,1,1765630746196,1765630746196,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,6,1,1765630746246,1765630746246,0,50,0.0,0.0,3.75
1,1,ACK,6,1,1765630746247,1765630746247,0,49,0.0,0.0,3.75
1,5,HEARTBEAT,7,1,1765630746297,1765630746297,0,49,0.0,0.0,3.75
1,1,ACK,7,1,1765630746297,1765630746297,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,8,1,1765630746347,1765630746347,0,50,0.0,0.0,3.75
1,1,ACK,8,1,1765630746348,1765630746348,0,49,0.0,0.0,3.75
1,5,HEARTBEAT,9,1,1765630746397,1765630746397,0,48,0.0,33.3,3.75
1,1,ACK,9,1,1765630746401,1765630746401,0,45,0.0,33.3,3.75
1,5,HEARTBEAT,10,1,1765630746450,1765630746450,0,45,0.0,100.0,3.75
1,1,ACK,10,1,1765630746451,1765630746451,0,48,0.0,100.0,3.75
1,5,HEARTBEAT,11,1,1765630746502,1765630746502,0,50,0.0,100.0,3.75
1,1,ACK,11,1,1765630746503,1765630746504,1,49,0.0,100.0,3.75
1,5,HEARTBEAT,12,1,1765630746554,1765630746554,0,48,0.0,100.0,3.75
1,1,ACK,12,1,1765630746555,1765630746555,0,49,0.0,100.0,3.75
1,5,HEARTBEAT,13,1,1765630746606,1765630746606,0,50,0.0,100.0,3.75
1,1,ACK,13,1,1765630746607,1765630746607,0,50,0.0,100.0,3.75
1,5,HEARTBEAT,14,1,1765630746657,1765630746657,0,49,0.0,100.0,3.75
1,1,ACK,14,1,1765630746658,1765630746658,0,49,0.0,100.0,3.75
1,5,HEARTBEAT,15,1,1765630746709,1765630746709,0,50,0.0,0.0,3.75
1,1,ACK,15,1,1765630746709,1765630746710,1,50,0.0,0.0,3.75
