client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,1,ACK,0,0,1765637365078,1765637365178,100,0,0,11.1,0
1,3,FULL,1,1,1765637365078,1765637365179,101,0,0,0.0,1039.1378159275155
1,5,HEARTBEAT,1,1,1765637365079,1765637365180,101,0,0,0.0,613.2525926808917
1,5,HEARTBEAT,2,1,1765637365130,1765637365230,100,49,0,0.0,27.193485676557973
1,5,HEARTBEAT,3,1,1765637365180,1765637365280,100,0,0,19.9,15.701593430866792
1,5,HEARTBEAT,4,1,1765637365230,1765637365331,101,1,0,0.0,11.693210062191362
1,5,HEARTBEAT,5,1,1765637365280,1765637365386,106,4,0,0.0,9.50270685396285
1,5,HEARTBEAT,6,1,1765637365331,1765637365431,100,10,0,0.0,8.553606010032427
1,5,HEARTBEAT,7,1,1765637365385,1765637365486,101,10,0,0.0,7.6349410069002035
1,5,HEARTBEAT,8,1,1765637365436,1765637365541,105,0,0,0.0,6.994664151558062
1,5,HEARTBEAT,9,1,1765637365486,1765637365586,100,10,0,0.0,6.682751350454281
1,5,HEARTBEAT,10,1,1765637365540,1765637365640,100,9,0,0.0,6.307492791968496
1,5,HEARTBEAT,11,1,1765637365591,1765637365691,100,3,0,0.0,6.045930664346617
1,5,HEARTBEAT,12,1,1765637365641,1765637365741,100,1,0,0.0,5.842029683326748
1,5,HEARTBEAT,13,1,1765637365691,1765637365791,100,0,0,0.0,5.671391477915358
1,5,HEARTBEAT,14,1,1765637365741,1765637365842,101,1,0,0.0,5.5181661303445795
1,5,HEARTBEAT,15,1,1765637365792,1765637365894,102,1,0,50.0,5.3792766327841495
1,5,HEARTBEAT,16,1,1765637365842,1765637365943,101,3,0,20.0,5.279819537418154
1,5,HEARTBEAT,17,1,1765637365893,1765637366003,110,11,0,0.0,5.123105764498522
1,5,HEARTBEAT,18,1,1765637365946,1765637366046,100,17,0,100.0,5.085325282037084
1,5,HEARTBEAT,19,1,1765637366008,1765637366109,101,20,0,0.0,4.942602071194195
1,5,HEARTBEAT,20,1,1765637366059,1765637366159,100,13,0,0.0,4.8818172892122025
1,5,HEARTBEAT,21,1,1765637366109,1765637366209,100,0,0,0.0,4.826927097111968
