client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
2,1,ACK,0,0,1765626290540,1765626290540,0,0,0,0.0,0
2,3,FULL,1,1,1765626290540,1765626290555,15,0,0,0.0,69.27034888341413
2,5,HEARTBEAT,20,1,1765626290570,1765626290570,0,0,0,0.0,40.88545565807564
2,4,DELTA,21,2,1765626290620,1765626290621,1,36,0.2,0.0,25.655835803366703
2,5,HEARTBEAT,22,2,1765626290671,1765626290671,0,1,0,0.0,17.29484178839357
2,5,HEARTBEAT,23,2,1765626290722,1765626290722,0,1,0,0.0,13.478714582708358
2,5,HEARTBEAT,24,2,1765626290772,1765626290772,0,1,0,0.0,11.381998789409698
2,5,HEARTBEAT,25,2,1765626290823,1765626290823,0,1,0,0.0,9.993374827715192
2,5,HEARTBEAT,26,2,1765626290874,1765626290874,0,0,0,0.0,9.028814374779605
2,5,HEARTBEAT,27,2,1765626290925,1765626290925,0,0,0,0.0,8.31980540089311
2,5,HEARTBEAT,28,2,1765626290976,1765626290976,0,0,0,0.0,7.776660904885775
2,5,HEARTBEAT,29,2,1765626291026,1765626291027,1,0,0,0.0,7.347279433435196
2,5,HEARTBEAT,30,2,1765626291077,1765626291077,0,1,0,0.0,7.012337829840153
2,5,HEARTBEAT,31,2,1765626291128,1765626291128,0,1,0,0.0,6.723001024632124
2,5,HEARTBEAT,32,2,1765626291178,1765626291178,0,1,0,0.0,6.49000772057642
2,5,HEARTBEAT,33,2,1765626291228,1765626291228,0,0,0,0.0,6.290879691830109
2,5,HEARTBEAT,34,2,1765626291278,1765626291279,1,1,0,0.0,6.110452637138255
2,5,HEARTBEAT,35,2,1765626291329,1765626291329,0,1,0,0.0,5.960867928200051
2,5,HEARTBEAT,36,2,1765626291379,1765626291380,1,1,0,0.0,5.822171561437051
2,5,HEARTBEAT,37,2,1765626291430,1765626291430,0,1,0,0.0,5.7057577544294285
2,5,HEARTBEAT,38,2,1765626291480,1765626291480,0,0,0,0.0,5.601728382411203
2,5,HEARTBEAT,39,2,1765626291533,1765626291534,1,4,0,0.0,5.4860414790779295
2,4,DELTA,40,3,1765626291584,1765626291584,0,4,0.4,0.0,6.038971840577466
2,4,DELTA,40,4,1765626291635,1765626291635,0,1,0.0,0.0,6.53538795709685
2,5,HEARTBEAT,42,4,1765626291686,1765626291686,0,0,0,0.0,6.4081579920248375
2,5,HEARTBEAT,43,4,1765626291736,1765626291737,1,0,0,0.0,6.29177095404477
2,5,HEARTBEAT,44,4,1765626291792,1765626291804,12,16,0,0.0,6.106606307529803
2,5,HEARTBEAT,45,4,1765626291846,1765626291846,0,25,0,0.0,6.053790225604951
2,5,HEARTBEAT,46,4,1765626291897,1765626291898,1,10,0,0.0,5.960051370599549
2,5,HEARTBEAT,47,4,1765626291949,1765626291950,1,0,0,0.0,5.873226592834693
2,5,HEARTBEAT,48,4,1765626292000,1765626292000,0,2,0,0.0,5.800513547073951
2,5,HEARTBEAT,49,4,1765626292050,1765626292051,1,1,0,0.0,5.728821379217413
2,5,HEARTBEAT,50,4,1765626292101,1765626292101,0,1,0,0.0,5.665438426687972
2,5,HEARTBEAT,51,4,1765626292151,1765626292151,0,0,0,0.0,5.60598985588922
2,5,HEARTBEAT,52,4,1765626292202,1765626292203,1,2,0,0.0,5.543445224231011
2,5,HEARTBEAT,53,4,1765626292253,1765626292253,0,2,0,0.0,5.491097300247201
2,5,HEARTBEAT,54,4,1765626292303,1765626292304,1,1,0,0.0,5.438633975027139
2,5,HEARTBEAT,55,4,1765626292354,1765626292354,0,1,0,0.0,5.392088919871911
2,5,HEARTBEAT,56,4,1765626292404,1765626292405,1,1,0,0.0,5.345174235401847
2,5,HEARTBEAT,57,4,1765626292455,1765626292455,0,1,0,0.0,5.30352490982424
2,5,HEARTBEAT,58,4,1765626292505,1765626292506,1,1,0,0.0,5.261317181344365
2,5,HEARTBEAT,59,4,1765626292556,1765626292556,0,1,0,0.0,5.223834241377757
2,4,DELTA,60,5,1765626292607,1765626292607,0,1,0.4,0.0,5.506923884960679
2,5,HEARTBEAT,61,5,1765626292658,1765626292659,1,1,0,0.0,5.4602702827381115
2,5,HEARTBEAT,62,5,1765626292709,1765626292709,0,2,0,0.0,5.420844487562773
2,5,HEARTBEAT,63,5,1765626292760,1765626292760,0,1,0,0.0,5.380771327051756
2,5,HEARTBEAT,64,5,1765626292816,1765626292816,0,5,0,0.0,5.330761150258594
