client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,0,INIT,0,0,1765626327292,1765626327300,8,0,0,7.3,3.75
1,1,ACK,0,0,1765626327300,1765626327300,0,0,0,0.0,3.75
1,3,FULL,1,1,1765626327300,1765626327300,0,0,0,0.0,17.03125
1,5,HEARTBEAT,1,1,1765626327322,1765626327322,0,22,0,0.0,3.75
1,1,ACK,1,1,1765626327323,1765626327325,2,19,0,100.0,3.75
1,1,ACK,1,1,1765626327323,1765626327325,2,3,0.6,0.0,3.75
1,5,HEARTBEAT,2,1,1765626327372,1765626327373,1,48,0.6,0.0,3.75
1,1,ACK,2,1,1765626327373,1765626327373,0,48,0.7,0.0,3.75
1,5,HEARTBEAT,3,1,1765626327423,1765626327423,0,50,0.7,0.0,3.75
1,1,ACK,3,1,1765626327423,1765626327423,0,50,0.7,0.0,3.75
1,5,HEARTBEAT,4,1,1765626327473,1765626327473,0,50,0.7,0.0,3.75
1,5,HEARTBEAT,5,1,1765626327524,1765626327524,0,1,0.7,0.0,3.75
1,1,ACK,5,1,1765626327524,1765626327524,0,51,0.7,0.0,3.75
1,5,HEARTBEAT,6,1,1765626327574,1765626327574,0,50,0.7,0.0,3.75
1,1,ACK,6,1,1765626327575,1765626327575,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,7,1,1765626327625,1765626327625,0,49,0.7,0.0,3.75
1,1,ACK,7,1,1765626327626,1765626327626,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,8,1,1765626327677,1765626327677,0,50,0.7,0.0,3.75
1,1,ACK,8,1,1765626327678,1765626327678,0,50,0.7,20.0,3.75
1,5,HEARTBEAT,9,1,1765626327727,1765626327728,1,49,0.7,16.7,3.75
1,1,ACK,9,1,1765626327728,1765626327728,0,50,0.7,0.0,3.75
1,5,HEARTBEAT,10,1,1765626327778,1765626327778,0,50,0.7,0.0,3.75
1,1,ACK,10,1,1765626327779,1765626327779,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,11,1,1765626327829,1765626327829,0,49,0.7,0.0,3.75
1,1,ACK,11,1,1765626327832,1765626327833,1,46,0.7,0.0,3.75
1,5,HEARTBEAT,12,1,1765626327880,1765626327880,0,43,0.1,0.0,3.75
1,1,ACK,12,1,1765626327880,1765626327880,0,47,0.1,0.0,3.75
1,5,HEARTBEAT,13,1,1765626327930,1765626327930,0,50,0.1,0.0,3.75
1,1,ACK,13,1,1765626327930,1765626327931,1,49,0.1,0.0,3.75
1,5,HEARTBEAT,14,1,1765626327980,1765626327980,0,48,0.1,0.0,3.75
1,1,ACK,14,1,1765626327981,1765626327981,0,48,0.1,0.0,3.75
1,5,HEARTBEAT,15,1,1765626328031,1765626328031,0,49,0.1,0.0,3.75
1,1,ACK,15,1,1765626328031,1765626328031,0,50,0.1,0.0,3.75
1,5,HEARTBEAT,16,1,1765626328081,1765626328081,0,50,0.1,0.0,3.75
1,1,ACK,16,1,1765626328082,1765626328082,0,49,0.1,0.0,3.75
1,5,HEARTBEAT,17,1,1765626328131,1765626328132,1,49,0.1,0.0,3.75
1,1,ACK,17,1,1765626328132,1765626328132,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,18,1,1765626328182,1765626328182,0,50,0.0,25.0,3.75
1,1,ACK,18,1,1765626328182,1765626328182,0,50,0.0,25.0,3.75
1,5,HEARTBEAT,19,1,1765626328233,1765626328233,0,51,0.0,0.0,3.75
1,1,ACK,19,1,1765626328233,1765626328233,0,51,0.0,0.0,3.75
2,0,INIT,0,0,1765626328290,1765626328298,8,0,0,66.7,3.75
2,1,ACK,0,0,1765626328298,1765626328298,0,0,0,0.0,3.75
2,3,FULL,1,1,1765626328299,1765626328299,0,1,0,0.0,17.03125
1,5,HEARTBEAT,20,1,1765626328306,1765626328306,0,73,0.0,66.7,3.75
2,5,HEARTBEAT,20,1,1765626328306,1765626328306,0,6,0,0.0,3.75
1,1,ACK,20,1,1765626328306,1765626328307,1,72,0.0,0.0,3.75
2,1,ACK,1,1,1765626328316,1765626328324,8,11,0,0.0,3.75
2,1,ACK,20,1,1765626328325,1765626328326,1,16,0.0,0.0,3.75
1,1,ACK,21,2,1765626328357,1765626328357,0,49,0.0,50.0,3.75
1,4,DELTA,21,2,1765626328356,1765626328357,1,50,0.0,50.0,17.03125
2,4,DELTA,21,2,1765626328357,1765626328357,0,29,0.7,0.0,17.03125
2,1,ACK,21,2,1765626328357,1765626328357,0,31,0.7,0.0,3.75
1,1,ACK,21,3,1765626328408,1765626328408,0,51,0.0,0.0,3.75
1,4,DELTA,21,3,1765626328407,1765626328408,1,51,0.0,0.0,17.03125
2,5,HEARTBEAT,22,2,1765626328408,1765626328408,0,51,0.7,0.0,3.75
2,1,ACK,22,2,1765626328408,1765626328408,0,51,0.7,0.0,3.75
1,1,ACK,23,3,1765626328458,1765626328458,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,23,3,1765626328458,1765626328459,1,49,0.0,0.0,3.75
2,5,HEARTBEAT,23,2,1765626328459,1765626328459,0,51,0.7,0.0,3.75
2,1,ACK,23,2,1765626328459,1765626328459,0,51,0.7,0.0,3.75
1,1,ACK,24,3,1765626328509,1765626328509,0,49,0.0,0.0,3.75
1,5,HEARTBEAT,24,3,1765626328509,1765626328509,0,50,0.0,0.0,3.75
2,5,HEARTBEAT,24,2,1765626328509,1765626328509,0,50,0.7,0.0,3.75
2,1,ACK,24,2,1765626328509,1765626328509,0,50,0.7,0.0,3.75
1,5,HEARTBEAT,25,3,1765626328559,1765626328560,1,51,0.0,0.0,3.75
2,5,HEARTBEAT,25,2,1765626328560,1765626328560,0,51,0.7,0.0,3.75
1,1,ACK,25,3,1765626328560,1765626328560,0,51,0.0,0.0,3.75
2,1,ACK,25,2,1765626328560,1765626328560,0,51,0.7,0.0,3.75
1,5,HEARTBEAT,26,3,1765626328610,1765626328610,0,50,0.0,0.0,3.75
2,5,HEARTBEAT,26,2,1765626328610,1765626328610,0,50,0.7,0.0,3.75
2,1,ACK,26,2,1765626328610,1765626328611,1,49,0.7,0.0,3.75
1,1,ACK,26,3,1765626328610,1765626328611,1,49,0.0,0.0,3.75
1,5,HEARTBEAT,27,3,1765626328660,1765626328660,0,48,0.0,0.0,3.75
2,5,HEARTBEAT,27,2,1765626328660,1765626328660,0,48,0.7,0.0,3.75
2,1,ACK,27,2,1765626328661,1765626328661,0,48,0.7,0.0,3.75
1,5,HEARTBEAT,28,3,1765626328711,1765626328711,0,2,0.0,0.0,3.75
2,5,HEARTBEAT,28,2,1765626328711,1765626328711,0,49,0.7,0.0,3.75
1,1,ACK,28,3,1765626328711,1765626328711,0,51,0.0,0.0,3.75
2,1,ACK,28,2,1765626328711,1765626328711,0,50,0.7,0.0,3.75
1,5,HEARTBEAT,29,3,1765626328761,1765626328761,0,50,0.0,0.0,3.75
2,5,HEARTBEAT,29,2,1765626328761,1765626328761,0,50,0.7,0.0,3.75
1,1,ACK,29,3,1765626328761,1765626328762,1,49,0.0,0.0,3.75
2,1,ACK,29,2,1765626328762,1765626328762,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,30,3,1765626328814,1765626328814,0,51,0.0,0.0,3.75
2,5,HEARTBEAT,30,2,1765626328814,1765626328814,0,51,0.7,0.0,3.75
1,1,ACK,30,3,1765626328814,1765626328815,1,51,0.0,0.0,3.75
2,1,ACK,30,2,1765626328815,1765626328815,0,51,0.7,0.0,3.75
1,5,HEARTBEAT,31,3,1765626328864,1765626328864,0,48,0.0,25.0,3.75
2,5,HEARTBEAT,31,2,1765626328864,1765626328864,0,48,0.7,0.0,3.75
1,1,ACK,31,3,1765626328865,1765626328865,0,48,0.0,25.0,3.75
2,1,ACK,31,2,1765626328865,1765626328865,0,48,0.7,0.0,3.75
1,5,HEARTBEAT,32,3,1765626328915,1765626328915,0,49,0.0,0.0,3.75
2,5,HEARTBEAT,32,2,1765626328915,1765626328915,0,49,0.7,0.0,3.75
1,1,ACK,32,3,1765626328915,1765626328916,1,49,0.0,0.0,3.75
2,1,ACK,32,2,1765626328916,1765626328916,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,33,3,1765626328965,1765626328965,0,48,0.0,0.0,3.75
2,5,HEARTBEAT,33,2,1765626328965,1765626328965,0,48,0.7,0.0,3.75
1,1,ACK,33,3,1765626328966,1765626328966,0,48,0.0,0.0,3.75
1,5,HEARTBEAT,34,3,1765626329015,1765626329016,1,49,0.0,0.0,3.75
2,5,HEARTBEAT,34,2,1765626329016,1765626329016,0,2,0.7,0.0,3.75
1,1,ACK,34,3,1765626329016,1765626329016,0,50,0.0,0.0,3.75
2,1,ACK,34,2,1765626329016,1765626329016,0,51,0.7,0.0,3.75
1,5,HEARTBEAT,35,3,1765626329066,1765626329066,0,50,0.0,0.0,3.75
2,5,HEARTBEAT,35,2,1765626329066,1765626329066,0,50,0.7,0.0,3.75
2,1,ACK,35,2,1765626329067,1765626329067,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,36,3,1765626329117,1765626329117,0,1,0.0,0.0,3.75
2,5,HEARTBEAT,36,2,1765626329117,1765626329117,0,49,0.7,0.0,3.75
1,1,ACK,36,3,1765626329117,1765626329118,1,50,0.0,0.0,3.75
2,1,ACK,36,2,1765626329118,1765626329118,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,37,3,1765626329167,1765626329167,0,48,0.0,0.0,3.75
2,5,HEARTBEAT,37,2,1765626329167,1765626329167,0,48,0.7,0.0,3.75
1,1,ACK,37,3,1765626329168,1765626329168,0,48,0.0,0.0,3.75
2,1,ACK,37,2,1765626329168,1765626329168,0,48,0.7,0.0,3.75
1,5,HEARTBEAT,38,3,1765626329218,1765626329218,0,49,0.0,0.0,3.75
2,5,HEARTBEAT,38,2,1765626329218,1765626329218,0,49,0.7,0.0,3.75
2,1,ACK,38,2,1765626329218,1765626329218,0,50,0.7,0.0,3.75
1,1,ACK,38,3,1765626329218,1765626329218,0,50,0.0,0.0,3.75
1,5,HEARTBEAT,39,3,1765626329268,1765626329268,0,50,0.0,0.0,3.75
2,5,HEARTBEAT,39,2,1765626329268,1765626329268,0,50,0.7,0.0,3.75
1,1,ACK,39,3,1765626329269,1765626329269,0,49,0.0,0.0,3.75
1,5,HEARTBEAT,40,3,1765626329318,1765626329319,1,49,0.0,100.0,3.75
2,5,HEARTBEAT,40,2,1765626329319,1765626329319,0,1,0.7,0.0,3.75
1,1,ACK,40,3,1765626329319,1765626329319,0,50,0.0,100.0,3.75
2,1,ACK,40,2,1765626329319,1765626329319,0,51,0.7,0.0,3.75
1,4,DELTA,41,4,1765626329369,1765626329369,0,50,0.0,0.0,17.03125
2,4,DELTA,41,3,1765626329369,1765626329369,0,50,0.7,0.0,17.03125
1,1,ACK,41,4,1765626329369,1765626329370,1,49,0.0,0.0,3.75
2,1,ACK,41,3,1765626329370,1765626329370,0,49,0.7,0.0,3.75
1,5,HEARTBEAT,42,4,1765626329419,1765626329419,0,48,0.0,0.0,3.75
2,5,HEARTBEAT,42,3,1765626329419,1765626329419,0,48,0.7,0.0,3.75
1,1,ACK,42,4,1765626329420,1765626329420,0,48,0.0,0.0,3.75
